tweet_id,favorites,retweets,user_followers,user_favourites,date_time
825535076884762624,57457,17756,8773581,146003,2017-01-29 02:44:34+00:00
825147591692263424,18532,4600,8773581,146003,2017-01-28 01:04:51+00:00
825120256414846976,0,1279,8773581,146003,2017-01-27 23:16:13+00:00
825026590719483904,6385,1279,8773581,146003,2017-01-27 17:04:02+00:00
824796380199809024,0,5571,8773581,146003,2017-01-27 01:49:15+00:00
824775126675836928,15135,3572,8773581,146003,2017-01-27 00:24:48+00:00
824663926340194305,10221,1768,8773581,146003,2017-01-26 17:02:56+00:00
824325613288833024,11974,10666,8773581,146003,2017-01-25 18:38:36+00:00
824297048279236611,15260,3926,8773581,146003,2017-01-25 16:45:05+00:00
824025158776213504,4882,605,8773581,146003,2017-01-24 22:44:42+00:00
823939628516474880,10757,2750,8773581,146003,2017-01-24 17:04:50+00:00
823719002937630720,0,11369,8773581,146003,2017-01-24 02:28:08+00:00
823699002998870016,14172,2555,8773581,146003,2017-01-24 01:08:40+00:00
823581115634085888,13201,2664,8773581,146003,2017-01-23 17:20:14+00:00
823333489516937216,707,25,8773582,146003,2017-01-23 00:56:15+00:00
823322678127919110,15942,4091,8773582,146003,2017-01-23 00:13:17+00:00
823269594223824897,0,10048,8773582,146003,2017-01-22 20:42:21+00:00
822975315408461824,17534,3504,8773582,146003,2017-01-22 01:12:59+00:00
822872901745569793,133353,43974,8773582,146003,2017-01-21 18:26:02+00:00
822859134160621569,13468,2321,8773582,146003,2017-01-21 17:31:20+00:00
822647212903690241,0,6513,8773583,146003,2017-01-21 03:29:14+00:00
822610361945911296,15022,3005,8773583,146003,2017-01-21 01:02:48+00:00
822489057087389700,18403,6513,8773583,146003,2017-01-20 17:00:46+00:00
822462944365645825,28461,14574,8773583,146003,2017-01-20 15:17:01+00:00
822244816520155136,35452,10048,8773583,146003,2017-01-20 00:50:15+00:00
822163064745328640,0,4858,8773583,146003,2017-01-19 19:25:24+00:00
821886076407029760,11485,2352,8773583,146003,2017-01-19 01:04:45+00:00
821813639212650496,0,3410,8773584,146003,2017-01-18 20:16:54+00:00
821765923262631936,8538,1684,8773584,146003,2017-01-18 17:07:18+00:00
821522889702862852,8152,1796,8773584,146003,2017-01-18 01:01:34+00:00
821421320206483457,0,5693,8773584,146003,2017-01-17 18:17:58+00:00
821407182352777218,11958,4419,8773584,146003,2017-01-17 17:21:47+00:00
821153421864615936,259,10,8773584,146003,2017-01-17 00:33:26+00:00
821149554670182400,8773,2028,8773584,146003,2017-01-17 00:18:04+00:00
821107785811234820,9746,2172,8773584,146003,2017-01-16 21:32:06+00:00
821044531881721856,12843,2322,8773584,146003,2017-01-16 17:20:45+00:00
820837357901512704,0,6854,8773584,146003,2017-01-16 03:37:31+00:00
820749716845686786,32052,10075,8773584,146003,2017-01-15 21:49:15+00:00
820690176645140481,12393,3287,8773584,146003,2017-01-15 17:52:40+00:00
820494788566847489,0,573,8773584,146003,2017-01-15 04:56:16+00:00
820446719150292993,0,2615,8773584,146003,2017-01-15 01:45:15+00:00
820314633777061888,3398,573,8773584,146003,2017-01-14 17:00:24+00:00
820078625395449857,20119,6405,8773584,146003,2017-01-14 01:22:35+00:00
820013781606658049,0,1200,8773584,146003,2017-01-13 21:04:55+00:00
819952236453363712,5411,1200,8773584,146003,2017-01-13 17:00:21+00:00
819924195358416896,13092,4956,8773584,146003,2017-01-13 15:08:56+00:00
819711362133872643,13604,3170,8773584,146003,2017-01-13 01:03:12+00:00
819588359383371776,9794,2026,8773584,146003,2017-01-12 16:54:26+00:00
819347104292290561,7334,1230,8773584,146003,2017-01-12 00:55:47+00:00
819238181065359361,2311,414,8773584,146003,2017-01-11 17:42:57+00:00
819227688460238848,23450,6854,8773584,146003,2017-01-11 17:01:16+00:00
819015337530290176,0,37529,8773584,146003,2017-01-11 02:57:27+00:00
819015331746349057,0,19300,8773584,146003,2017-01-11 02:57:26+00:00
819006400881917954,45984,19300,8773584,146003,2017-01-11 02:21:57+00:00
819004803107983360,88245,37529,8773584,146003,2017-01-11 02:15:36+00:00
818646164899774465,0,21407,8773584,146003,2017-01-10 02:30:30+00:00
818627210458333184,22777,7681,8773584,146003,2017-01-10 01:15:10+00:00
818614493328580609,10009,2613,8773584,146003,2017-01-10 00:24:38+00:00
818588835076603904,0,6273,8773584,146003,2017-01-09 22:42:41+00:00
818536468981415936,11079,2513,8773584,146003,2017-01-09 19:14:36+00:00
818307523543449600,0,8256,8773584,146003,2017-01-09 04:04:51+00:00
818259473185828864,11218,2318,8773584,146003,2017-01-09 00:53:55+00:00
818145370475810820,12509,2618,8773584,146003,2017-01-08 17:20:31+00:00
817908911860748288,4944,819,8773584,146003,2017-01-08 01:40:55+00:00
817827839487737858,52575,27591,8773584,146003,2017-01-07 20:18:46+00:00
817777686764523521,10930,2745,8773584,146003,2017-01-07 16:59:28+00:00
817536400337801217,11965,3028,8773584,146003,2017-01-07 01:00:41+00:00
817502432452313088,0,3466,8773584,146003,2017-01-06 22:45:43+00:00
817423860136083457,34480,15035,8773584,146003,2017-01-06 17:33:29+00:00
817415592588222464,5704,972,8773584,146003,2017-01-06 17:00:38+00:00
817181837579653120,0,8640,8773584,146003,2017-01-06 01:31:47+00:00
817171292965273600,8925,2064,8773584,146003,2017-01-06 00:49:53+00:00
817120970343411712,12425,2654,8773584,146003,2017-01-05 21:29:55+00:00
817056546584727552,8741,1679,8773584,146003,2017-01-05 17:13:55+00:00
816829038950027264,0,4804,8773584,146003,2017-01-05 02:09:53+00:00
816816676327063552,10202,2079,8773584,146003,2017-01-05 01:20:46+00:00
816697700272001025,9980,2239,8773584,146003,2017-01-04 17:27:59+00:00
816450570814898180,31020,8256,8773584,146003,2017-01-04 01:05:59+00:00
816336735214911488,8760,1985,8773584,146003,2017-01-03 17:33:39+00:00
816091915477250048,9082,2187,8773584,146003,2017-01-03 01:20:49+00:00
816062466425819140,0,1049,8773584,146003,2017-01-02 23:23:48+00:00
816014286006976512,0,5392,8773584,146003,2017-01-02 20:12:21+00:00
815990720817401858,5054,1049,8773584,146003,2017-01-02 18:38:42+00:00
815966073409433600,22834,8640,8773584,146003,2017-01-02 17:00:46+00:00
815745968457060357,0,4229,8773584,146003,2017-01-02 02:26:09+00:00
815736392542261248,10040,2320,8773583,146003,2017-01-02 01:48:06+00:00
815639385530101762,8375,1681,8773583,146003,2017-01-01 19:22:38+00:00
815390420867969024,10560,3888,8773583,146003,2017-01-01 02:53:20+00:00
814986499976527872,7793,1303,8773583,146003,2016-12-31 00:08:17+00:00
814638523311648768,11483,2762,8773583,146003,2016-12-30 01:05:33+00:00
814578408554463233,0,5961,8773583,146003,2016-12-29 21:06:41+00:00
814530161257443328,8822,1906,8773584,146003,2016-12-29 17:54:58+00:00
814153002265309185,29356,8876,8773584,146003,2016-12-28 16:56:16+00:00
813944609378369540,0,3254,8773584,146003,2016-12-28 03:08:11+00:00
813910438903693312,9478,1909,8773584,146003,2016-12-28 00:52:25+00:00
813812741911748608,37131,14296,8773584,146003,2016-12-27 18:24:12+00:00
813800681631023104,8484,1805,8773584,146003,2016-12-27 17:36:16+00:00
813217897535406080,19008,7457,8773584,146003,2016-12-26 03:00:30+00:00
813202720496779264,9422,1848,8773584,146003,2016-12-26 02:00:11+00:00
813187593374461952,20287,4466,8773584,146003,2016-12-26 01:00:05+00:00
813172488309972993,9458,1971,8773584,146003,2016-12-26 00:00:03+00:00
813157409116065792,7929,2267,8773584,146003,2016-12-25 23:00:08+00:00
813142292504645637,8644,2438,8773584,146003,2016-12-25 22:00:04+00:00
813130366689148928,4570,457,8773584,146003,2016-12-25 21:12:41+00:00
813127251579564032,12095,3203,8773584,146003,2016-12-25 21:00:18+00:00
813112105746448384,10531,2804,8773584,146003,2016-12-25 20:00:07+00:00
813096984823349248,10772,3699,8773585,146003,2016-12-25 19:00:02+00:00
813081950185472002,10092,2835,8773585,146003,2016-12-25 18:00:17+00:00
813066809284972545,8125,2000,8773585,146003,2016-12-25 17:00:08+00:00
813051746834595840,21412,7534,8773585,146003,2016-12-25 16:00:16+00:00
812781120811126785,7733,1952,8773585,146003,2016-12-24 22:04:54+00:00
812709060537683968,6754,1465,8773585,146003,2016-12-24 17:18:34+00:00
812503143955202048,6198,1250,8773585,146003,2016-12-24 03:40:19+00:00
812466873996607488,8132,1981,8773586,146003,2016-12-24 01:16:12+00:00
812372279581671427,13947,3750,8773586,146003,2016-12-23 19:00:19+00:00
811985624773361665,7416,1436,8773586,146003,2016-12-22 17:23:53+00:00
811744202451197953,7704,1637,8773586,146003,2016-12-22 01:24:33+00:00
811647686436880384,5729,760,8773586,146003,2016-12-21 19:01:02+00:00
811627233043480576,13043,3156,8773586,146003,2016-12-21 17:39:46+00:00
811386762094317568,21383,6533,8773586,146003,2016-12-21 01:44:13+00:00
810984652412424192,5451,1471,8773586,146003,2016-12-19 23:06:23+00:00
810896069567610880,9219,1811,8773586,146003,2016-12-19 17:14:23+00:00
810657578271330305,11209,2718,8773586,146003,2016-12-19 01:26:42+00:00
810284430598270976,36041,11580,8773586,146003,2016-12-18 00:43:57+00:00
810254108431155201,15024,3451,8773586,146003,2016-12-17 22:43:27+00:00
809920764300447744,15856,4035,8773586,146003,2016-12-17 00:38:52+00:00
809808892968534016,0,5018,8773586,146003,2016-12-16 17:14:20+00:00
809448704142938112,7089,1499,8773586,146003,2016-12-15 17:23:04+00:00
809220051211603969,20360,5737,8773586,146003,2016-12-15 02:14:29+00:00
809084759137812480,13532,3612,8773586,146003,2016-12-14 17:16:53+00:00
808838249661788160,10338,3123,8773586,146003,2016-12-14 00:57:20+00:00
808733504066486276,8081,2220,8773586,146003,2016-12-13 18:01:07+00:00
808501579447930884,11545,2673,8773586,146003,2016-12-13 02:39:32+00:00
808344865868283904,43524,21407,8773586,146003,2016-12-12 16:16:49+00:00
808134635716833280,0,6084,8773586,146003,2016-12-12 02:21:26+00:00
808106460588765185,8990,2258,8773586,146003,2016-12-12 00:29:28+00:00
808001312164028416,12806,3619,8773586,146003,2016-12-11 17:31:39+00:00
807621403335917568,14895,3724,8773586,146003,2016-12-10 16:22:02+00:00
807106840509214720,120947,56903,8773586,146003,2016-12-09 06:17:20+00:00
807059379405148160,0,7528,8773587,146003,2016-12-09 03:08:45+00:00
807010152071229440,13363,3954,8773587,146003,2016-12-08 23:53:08+00:00
806629075125202948,76431,35584,8773587,146003,2016-12-07 22:38:52+00:00
806620845233815552,0,5674,8773587,146003,2016-12-07 22:06:10+00:00
806576416489959424,5002,1993,8773587,146003,2016-12-07 19:09:37+00:00
806542213899489280,10451,2415,8773587,146003,2016-12-07 16:53:43+00:00
806242860592926720,0,11933,8773587,146003,2016-12-06 21:04:11+00:00
806219024703037440,6579,1221,8773587,146003,2016-12-06 19:29:28+00:00
805958939288408065,0,5503,8773587,146003,2016-12-06 02:15:59+00:00
805932879469572096,8467,1967,8773587,146003,2016-12-06 00:32:26+00:00
805826884734976000,6714,1878,8773587,146003,2016-12-05 17:31:15+00:00
805823200554876929,0,8240,8773587,146003,2016-12-05 17:16:37+00:00
805520635690676224,5877,1704,8773587,146003,2016-12-04 21:14:20+00:00
805487436403003392,8981,2582,8773587,146003,2016-12-04 19:02:24+00:00
805207613751304193,8004,1757,8773587,146003,2016-12-04 00:30:29+00:00
804738756058218496,14001,3918,8773587,146003,2016-12-02 17:27:25+00:00
804475857670639616,6279,2066,8773587,146003,2016-12-02 00:02:45+00:00
804413760345620481,0,3318,8773587,146003,2016-12-01 19:56:00+00:00
804026241225523202,45482,16581,8773587,146003,2016-11-30 18:16:08+00:00
803773340896923648,10295,2820,8773587,146003,2016-11-30 01:31:12+00:00
803692223237865472,0,7618,8773587,146003,2016-11-29 20:08:52+00:00
803638050916102144,11200,4248,8773587,146003,2016-11-29 16:33:36+00:00
803380650405482500,7948,1909,8773587,146003,2016-11-28 23:30:47+00:00
803321560782307329,0,5463,8773586,146003,2016-11-28 19:35:59+00:00
803276597545603072,10258,2522,8773586,146003,2016-11-28 16:37:19+00:00
802952499103731712,9223,2063,8773586,146003,2016-11-27 19:09:28+00:00
802624713319034886,0,2985,8773587,146003,2016-11-26 21:26:58+00:00
802600418706604034,7265,1509,8773587,146003,2016-11-26 19:50:26+00:00
802572683846291456,9133,2575,8773587,146003,2016-11-26 18:00:13+00:00
802323869084381190,16590,5987,8773587,146003,2016-11-26 01:31:31+00:00
802265048156610565,6924,1412,8773587,146003,2016-11-25 21:37:47+00:00
802239329049477120,9287,2690,8773587,146003,2016-11-25 19:55:35+00:00
802185808107208704,0,279,8773587,146003,2016-11-25 16:22:55+00:00
801958328846974976,7921,1755,8773586,146003,2016-11-25 01:18:59+00:00
